gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,MonthlyCharges_Tenure
0,0,0,0,1,2,1,0,2,0,0,2,0,1,1,0,88.9,6000.1,0,5867.400000000001
1,0,1,1,1,0,0,2,0,2,2,0,0,1,1,3,58.75,2203.1,0,2173.75
1,1,1,0,1,0,2,1,1,1,1,1,1,1,0,1,19.85,183.15,2,178.65
1,0,1,1,1,2,0,2,0,2,2,2,2,2,0,0,86.9,6194.1,0,5996.1
1,0,0,0,1,0,0,0,2,0,0,2,0,0,1,3,59.65,638.95,2,596.5
1,0,0,1,1,0,0,2,2,0,0,0,0,0,1,3,55.25,2139.2,0,2210.0
1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,66.4,831.75,1,863.2
0,0,0,0,1,2,1,0,2,0,0,2,0,0,1,2,90.1,521.3,2,540.5999999999999
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,20.15,1337.5,0,1390.35
0,1,1,0,1,2,1,0,2,2,2,2,2,1,1,1,108.1,7181.95,0,7134.599999999999
1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,2,53.75,608.0,2,591.25
1,0,1,1,1,0,0,2,0,2,2,0,0,1,0,3,56.9,2560.1,0,2617.4
0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,2,89.3,577.6,2,535.8
0,0,1,1,1,2,1,2,0,2,2,2,2,0,1,3,109.6,5953.0,0,6137.599999999999
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,25.15,1790.15,0,1760.5
0,0,1,1,1,2,0,0,0,2,2,2,2,1,1,2,79.15,2531.4,0,2611.9500000000003
0,0,1,1,1,2,0,2,2,0,2,0,0,2,0,1,66.75,4760.3,0,4806.0
0,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,95.2,292.85,2,285.6
0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,48.8,953.65,1,927.1999999999999
0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,2,45.7,198.0,2,228.5
0,0,1,0,1,0,0,0,2,2,2,2,2,2,1,1,80.7,5705.05,0,5729.7
1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,74.5,609.9,2,596.0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,20.55,20.55,2,20.55
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.65,79.65,2,79.65
0,0,0,0,1,2,1,2,2,2,2,2,2,1,1,3,115.1,6993.65,0,7021.099999999999
0,0,1,1,0,1,0,2,2,0,2,2,2,2,0,0,59.7,4122.65,0,4238.7
0,0,1,0,1,2,1,0,2,2,0,0,0,1,0,1,86.45,5762.95,0,5878.6
1,0,0,0,0,1,0,0,0,2,2,0,0,1,0,1,33.7,1537.85,0,1550.2
1,0,0,0,1,2,1,2,0,0,0,0,0,1,0,0,80.1,2603.3,0,2643.2999999999997
0,0,1,1,1,2,1,2,2,2,2,0,2,2,1,0,104.05,5566.4,0,5514.65
0,1,1,0,1,2,1,2,2,2,0,2,2,0,0,0,108.75,5431.9,0,5437.5
0,0,0,0,0,1,0,2,0,2,2,0,0,1,1,1,41.1,2258.25,0,2342.7000000000003
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,20.35,1092.35,0,1098.9
0,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6401.25,0,6354.0
0,1,1,0,1,2,1,0,0,0,2,2,2,0,1,1,101.3,2812.2,0,2836.4
0,0,1,1,1,0,1,0,0,0,0,2,0,0,1,3,80.05,80.05,2,80.05
1,0,1,1,1,2,1,0,0,2,0,0,2,0,1,2,89.2,2698.35,0,2586.8
0,0,1,1,1,0,0,0,2,0,2,0,2,0,1,2,65.5,616.9,2,655.0
1,0,0,1,0,1,0,2,2,2,0,0,0,0,1,2,40.45,1912.85,0,1739.3500000000001
1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,70.45,849.1,1,915.85
0,0,1,0,1,0,0,2,0,2,2,2,2,2,1,2,78.8,3460.3,0,3388.4
1,0,1,1,1,2,1,0,0,0,0,0,2,0,1,2,83.65,1465.75,1,1589.3500000000001
1,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,90.1,90.1,2,90.1
0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,1,82.45,5555.3,0,5689.05
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1278.8,0,1235.25
1,0,1,0,1,2,0,2,2,0,2,0,0,0,0,0,66.25,2907.35,0,2848.75
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,19.5,146.3,2,117.0
1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,51.25,51.25,2,51.25
1,0,1,0,1,0,1,0,0,0,0,2,2,0,0,3,89.7,4952.95,0,5023.2
0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,64.55,4504.9,0,4518.5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,45.6,45.6,2,45.6
1,0,1,1,1,2,1,0,2,2,0,2,0,1,1,2,93.65,4520.15,0,4588.85
0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,49.65,267.35,2,297.9
0,0,1,1,1,0,0,2,2,2,2,0,2,2,0,3,73.6,2316.85,0,2355.2
0,1,1,0,1,2,1,2,0,2,2,2,2,2,1,3,109.75,8075.35,0,7902.0
1,0,0,1,1,0,0,2,2,0,2,0,0,2,0,1,61.45,2302.35,0,2273.65
0,0,1,0,1,0,1,2,2,0,2,2,2,1,1,1,106.4,7251.9,0,7341.6
0,0,1,0,1,0,0,0,2,2,2,2,2,0,0,0,81.9,2078.55,0,2129.4
0,0,1,1,1,2,1,0,2,2,0,2,2,1,1,1,105.2,6225.4,0,6101.6
1,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,54.6,1242.25,1,1310.4
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,2,20.55,99.45,2,102.75
1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,20.0,288.05,1,300.0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.7,599.25,0,591.0
0,0,1,0,1,2,0,2,2,0,2,0,0,1,1,1,66.05,3462.1,0,3632.75
0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,34.0,853.0,0,850.0
1,1,1,0,1,0,1,0,2,2,2,2,0,0,1,3,92.5,934.1,2,925.0
1,0,1,1,0,1,0,2,2,2,2,0,2,2,1,1,54.05,2375.2,0,2378.2
0,0,0,0,1,0,0,2,2,0,2,0,0,1,1,3,58.9,2813.05,0,2768.2999999999997
0,0,1,1,1,0,1,0,0,0,0,2,2,0,0,2,88.35,1222.8,1,1148.55
0,0,1,1,1,2,1,0,2,2,2,2,2,2,1,0,107.95,5293.2,0,5289.55
0,0,1,0,1,0,1,2,0,0,2,2,2,1,1,3,96.9,6314.35,0,6201.6
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.1,19.1,2,19.1
1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,50.0,1003.05,1,1000.0
0,0,1,0,0,1,0,2,0,0,2,2,0,2,0,2,45.4,1593.1,0,1679.8
1,0,1,1,1,2,1,0,0,0,0,2,0,0,0,2,85.45,2509.95,0,2563.5
0,0,0,0,1,2,0,2,2,2,0,2,2,1,0,0,84.1,3187.65,0,3195.7999999999997
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,74.45,74.45,2,74.45
0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,2,64.75,2345.2,0,2395.75
0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,1,66.25,3330.1,0,3445.0
1,0,0,1,1,0,0,2,2,2,2,2,0,2,1,1,76.9,5522.7,0,5459.900000000001
1,0,0,0,1,0,1,0,2,2,0,2,0,0,0,2,89.8,2335.3,0,2334.7999999999997
1,0,0,0,1,2,0,2,2,2,0,0,2,2,1,1,74.6,4798.4,0,4923.599999999999
1,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,116.95,8594.4,0,8420.4
1,0,0,1,0,1,0,2,0,0,0,2,0,1,1,1,40.65,970.55,0,1016.25
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,114.35,7665.8,0,7890.15
1,0,1,1,1,2,0,2,2,0,0,0,2,2,0,0,69.7,3686.05,0,3694.1000000000004
0,0,0,0,1,0,1,0,0,2,0,2,2,1,0,3,95.5,1115.15,2,1146.0
1,0,0,0,1,0,1,0,0,2,2,2,2,0,1,2,98.65,2537.0,0,2564.9
1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,3,61.65,1393.6,1,1294.6499999999999
0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.35,89.35,2,89.35
1,0,0,0,1,2,1,2,0,0,2,0,2,0,1,2,95.4,4445.3,0,4579.200000000001
0,0,1,0,0,1,0,2,0,2,0,0,0,1,0,1,35.4,978.6,0,920.4
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1258.15,0,1197.0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.25,331.35,1,346.5
0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,2,29.65,291.4,2,296.5
1,0,1,1,1,2,1,2,0,2,0,0,0,0,1,2,84.5,453.75,2,422.5
0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,3,20.4,84.75,2,81.6
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1715.1,0,1608.75
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,25.35,1715.15,0,1774.5
1,0,0,0,1,2,1,0,0,2,0,0,2,0,1,1,90.7,1597.25,1,1632.6000000000001
1,0,0,1,1,0,2,1,1,1,1,1,1,2,0,0,20.0,1250.1,0,1240.0
0,0,1,1,1,0,0,2,0,0,0,2,0,2,1,2,59.75,3996.8,0,3943.5
0,0,1,1,1,2,0,2,2,0,2,2,2,2,1,0,82.5,5215.1,0,5362.5
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.3,235.5,2,210.89999999999998
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.35,673.2,0,691.9000000000001
1,0,1,1,1,2,1,0,0,2,0,2,0,0,1,0,90.8,1442.2,1,1452.8
0,0,0,0,1,2,1,2,0,2,0,2,2,1,1,0,103.95,5639.05,0,5613.3
0,1,0,0,1,2,1,0,0,2,2,2,2,0,1,2,104.95,5222.35,0,5247.5
1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,2,105.25,7291.75,0,7472.75
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.75,799.65,2,747.5
0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,50.8,50.8,2,50.8
1,0,0,0,1,2,2,1,1,1,1,1,1,1,0,3,23.75,424.5,1,427.5
1,0,0,0,1,0,0,0,0,0,2,2,0,0,1,2,61.3,249.4,2,245.2
0,0,1,1,1,2,0,2,0,2,2,2,0,2,0,3,75.8,4415.75,0,4396.4
0,0,1,0,1,2,1,2,0,0,0,2,2,1,1,2,98.0,5270.6,0,5488.0
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.25,144.55,2,160.5
1,0,1,0,1,2,1,0,0,2,0,0,0,0,1,2,78.9,2447.95,0,2524.8
1,0,1,1,0,1,0,2,2,0,2,2,0,1,1,3,52.0,2884.9,0,2912.0
1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,84.75,3050.15,0,3051.0
0,0,0,0,1,2,0,0,0,0,2,2,0,0,1,3,64.4,253.0,2,257.6
1,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,85.45,4517.25,0,4528.85
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,45.8,436.2,2,458.0
1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,30.5,118.4,2,122.0
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,2,19.9
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,69.15,3649.6,0,3526.65
1,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,99.45,1200.15,2,1193.4
0,0,0,0,0,1,0,0,0,0,2,2,2,1,1,3,49.25,255.6,2,295.5
1,0,1,1,0,1,0,0,2,2,2,0,0,2,0,0,39.35,2395.05,0,2479.05
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.6,70.6,2,70.6
0,0,1,0,1,2,1,0,2,0,2,2,2,0,1,1,105.1,5083.55,0,5044.799999999999
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,81.0,389.6,2,405.0
0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,20.1,644.5,0,703.5
1,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,84.85,523.5,2,509.09999999999997
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.75,39.3,2,39.5
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,19.75,989.05,0,987.5
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,70.4,2406.1,0,2323.2000000000003
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.45,638.55,0,633.9499999999999
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.35,191.1,2,183.15
0,0,1,1,1,2,0,0,2,2,2,2,2,0,1,2,86.2,4524.05,0,4654.8
0,0,0,0,1,0,1,2,2,2,0,2,0,1,1,1,95.65,4664.2,0,4399.900000000001
1,0,0,1,1,2,1,2,2,0,0,2,2,1,1,2,103.8,3470.8,0,3529.2
1,0,1,1,1,2,1,2,0,0,0,2,2,2,1,2,97.2,6910.3,0,6901.2
0,0,1,1,1,0,0,2,2,2,2,0,0,2,0,3,63.55,4014.2,0,4003.6499999999996
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,24.95,1288.0,0,1272.45
0,1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,89.15,2277.65,0,2317.9
0,0,1,0,1,0,1,2,0,2,0,2,2,2,1,0,99.0,6375.8,0,6336.0
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,2,24.8
1,1,1,0,1,2,1,0,2,0,2,0,0,1,1,0,85.55,5251.75,0,5218.55
0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,1,94.0,1505.45,1,1410.0
1,0,0,0,1,2,1,0,2,0,2,2,2,1,1,1,105.65,6903.1,0,6761.6
0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,50.3,913.3,1,905.4
0,0,1,1,1,0,1,0,2,0,0,2,2,1,1,2,95.0,5535.8,0,5415.0
1,0,1,1,1,0,0,2,2,0,0,0,2,2,1,0,61.4,815.55,1,859.6
1,1,0,0,1,2,1,0,2,0,0,0,0,0,1,1,80.55,1411.65,1,1449.8999999999999
0,1,1,0,1,2,1,2,0,0,0,0,0,2,0,0,78.5,5602.25,0,5652.0
1,0,1,0,1,2,1,2,2,2,2,2,2,2,0,1,114.3,8244.3,0,8001.0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.05,741.5,0,761.9
1,0,1,1,1,0,0,2,2,2,2,0,0,2,0,1,62.65,4375.8,0,4260.2
1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.85,1008.7,1,1051.05
1,1,1,0,1,2,1,2,2,0,0,2,0,2,1,1,92.7,5968.4,0,6025.5
0,0,0,0,1,2,1,0,0,2,0,2,2,0,0,2,100.45,3096.9,0,3013.5
1,0,1,0,1,2,0,0,0,0,2,2,2,2,1,0,75.2,3901.25,0,3835.2000000000003
0,0,0,0,1,2,1,2,0,2,0,0,0,0,1,1,84.75,2613.4,0,2627.25
0,0,1,0,1,0,1,0,0,0,0,2,2,0,0,2,89.45,853.1,2,805.0500000000001
0,0,1,1,1,2,0,2,2,2,2,0,2,2,1,0,79.5,5661.7,0,5724.0
1,0,0,0,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25,2,721.5
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,2,19.8,695.05,0,732.6
0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,2,76.4,160.8,2,152.8
1,0,0,0,1,0,1,2,2,0,0,2,2,1,1,3,100.9,5552.05,0,5549.5
1,0,0,1,1,2,1,2,0,2,0,0,2,0,1,0,95.3,3275.15,0,3144.9
0,0,1,1,1,0,1,0,0,2,2,0,2,1,0,0,90.95,4236.6,0,4183.7
0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,2,54.5,54.5,2,54.5
0,1,0,0,1,2,0,0,0,0,0,0,2,0,1,3,61.6,1174.35,1,1232.0
1,0,1,0,1,0,1,0,2,2,0,0,0,0,1,2,79.9,741.7,2,719.1
1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,1,96.15,3019.25,0,3076.8
0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,49.6,962.9,1,942.4
0,0,1,0,1,2,0,2,0,2,2,0,0,2,0,1,65.3,4759.75,0,4571.0
0,0,0,1,1,2,2,1,1,1,1,1,1,2,1,1,25.0,1498.35,0,1525.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15,0,1181.7
1,0,1,0,1,2,1,0,2,2,0,2,2,0,1,0,107.75,4882.8,0,4848.75
1,0,1,1,1,2,1,0,0,2,0,2,0,2,1,1,89.1,5411.65,0,5524.2
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,2,19.65
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,44.75,148.05,2,134.25
0,0,1,1,1,2,1,2,2,2,0,0,2,1,1,0,101.6,3930.55,0,4165.599999999999
1,0,1,1,1,0,1,0,2,2,2,2,2,2,0,0,103.15,6895.5,0,6911.05
1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,3,84.65,84.65,2,84.65
0,0,1,0,1,2,1,2,2,0,0,2,0,1,0,3,95.65,6856.95,0,6791.150000000001
0,0,1,1,1,0,0,2,2,0,0,2,2,1,0,0,75.1,2658.8,0,2778.7
1,0,1,0,1,0,0,2,2,0,2,0,0,2,1,3,61.35,3766.2,0,3681.0
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,2,69.55
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,19.7,129.55,2,118.19999999999999
0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,31.05,347.25,1,403.65000000000003
0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,51.0,581.7,2,561.0
1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,51.0,354.05,2,357.0
0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,88.85,929.45,2,888.5
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,20.05,679.0,0,681.7
0,0,0,0,1,0,0,2,0,0,2,0,2,2,1,3,65.1,3846.75,0,4036.2
1,0,1,0,1,2,0,0,2,0,2,0,2,1,1,3,70.15,4480.7,0,4489.6
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,44.35,2,44.35
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,20.75,499.4,0,518.75
0,0,0,0,1,0,0,0,2,2,0,0,0,1,1,3,56.05,1553.2,0,1457.3
1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,0,19.95,219.5,2,199.5
0,0,0,0,1,2,1,2,2,2,0,2,0,1,0,3,98.6,5311.85,0,5225.799999999999
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.7,586.05,2,557.9
1,0,0,0,1,0,1,0,2,2,0,0,0,0,1,1,79.0,2576.8,0,2607.0
0,1,1,0,1,0,1,0,2,2,0,0,2,2,0,1,89.45,6435.25,0,6350.95
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.2,1993.25,0,2151.8
1,0,1,1,1,2,0,2,0,0,2,2,2,0,0,0,81.0,1923.85,1,1944.0
1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.6,939.8,1,992.0
0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,84.6,84.6,2,84.6
1,0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,55.0,3092.65,0,2970.0
0,1,0,0,1,0,1,0,0,2,0,2,0,0,1,3,84.85,415.55,2,424.25
0,0,1,1,1,2,0,2,0,2,2,2,2,2,1,0,84.2,5986.55,0,6062.400000000001
1,0,1,0,1,0,1,2,2,2,2,2,2,2,1,2,106.3,5487.0,0,5527.599999999999
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,69.05,651.5,2,621.4499999999999
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,2,45.4
1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,73.65,73.65,2,73.65
1,0,1,1,1,0,0,0,0,2,2,2,2,1,1,3,73.9,2405.05,0,2438.7000000000003
0,0,1,0,1,2,1,0,0,2,0,0,0,0,1,2,77.75,4458.15,0,4276.25
1,0,1,1,1,2,1,0,0,0,2,2,2,2,1,2,99.35,6856.45,0,6855.15
1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,50.75,50.75,2,50.75
1,0,0,0,1,2,0,2,0,2,2,2,2,2,0,0,87.1,4735.2,0,4703.4
1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,3,20.15,682.15,0,664.9499999999999
1,1,1,0,1,2,1,0,2,2,2,2,0,1,1,0,98.7,4525.8,0,4441.5
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.2,321.05,2,277.2
1,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,55.7,335.65,2,334.20000000000005
1,0,0,0,1,0,0,2,0,2,0,2,0,0,0,0,65.35,1424.4,1,1372.35
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,25.3,1748.55,0,1644.5
0,1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,84.35,474.9,2,506.09999999999997
0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,2,84.95,668.4,2,679.6
1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2,73.85,926.25,2,812.3499999999999
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,24.25,1077.95,0,1042.75
1,0,1,1,0,1,0,0,2,0,0,2,2,1,1,0,51.8,2541.25,0,2538.2
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,46.0,46.0,2,46.0
1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,79.4,1156.1,1,1191.0
1,0,1,1,1,0,0,2,2,2,0,0,0,2,0,0,60.5,3694.45,0,3630.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.1,382.8,1,426.70000000000005
1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1167.8,1,1148.8
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,20.05,746.75,0,701.75
1,1,1,0,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3912.9,0,3889.6000000000004
0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,30.25,368.85,2,363.0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,2,20.2
0,0,0,0,1,0,0,2,2,0,2,0,0,1,1,2,59.9,1654.7,0,1677.2
1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,25.15,1940.85,0,1760.5
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,46.0,221.7,2,230.0
1,0,0,0,1,0,1,0,2,2,0,2,2,0,0,1,101.3,1794.65,1,1823.3999999999999
1,0,1,0,1,2,0,2,0,0,2,2,2,2,1,1,76.95,5289.8,0,5386.5
0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,3,55.3,501.2,2,497.7
0,1,0,0,1,0,1,2,2,0,2,2,0,2,1,0,92.45,6140.85,0,6194.150000000001
0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,48.45,48.45,2,48.45
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.35,309.25,1,348.3
1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,51.75,201.1,2,207.0
1,1,1,1,1,0,1,2,2,2,0,0,0,1,1,0,86.7,6179.35,0,6155.7
1,0,1,1,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2838.7,0,2832.0
1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,3,55.7,55.7,2,55.7
0,0,0,0,1,2,1,2,0,2,0,0,0,1,1,1,84.25,4589.85,0,4633.75
1,0,0,0,1,0,0,0,0,2,2,2,0,0,1,2,64.65,3735.45,0,3814.3500000000004
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,2,70.15
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,69.2,477.55,2,484.40000000000003
1,0,1,1,1,0,0,2,0,0,2,0,0,2,0,0,54.65,2553.7,0,2459.25
0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,0,24.75,1342.15,0,1336.5
1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,3,23.95,1216.35,0,1221.45
0,1,1,0,1,2,1,0,2,2,0,2,2,1,0,1,105.0,7578.05,0,7560.0
1,0,1,0,1,0,0,2,2,0,2,0,0,1,1,0,59.85,2603.95,0,2633.4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.05,42.7,2,40.1
0,0,0,0,1,2,1,0,0,2,0,2,0,1,1,0,92.15,6056.9,0,6081.900000000001
1,0,1,1,0,1,0,2,2,0,0,2,0,1,0,3,44.8,2983.65,0,3046.3999999999996
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,20.9,689.35,0,647.9
0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,0,95.4,2025.1,1,2003.4
1,0,0,1,1,2,1,2,0,0,0,0,0,0,0,2,80.35,1747.2,1,1687.35
0,0,1,1,1,2,0,2,0,2,2,2,2,2,1,0,85.1,4657.95,0,4680.5
1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,34.7,296.1,2,312.3
1,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,115.05,8016.6,0,8168.55
0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,81.1,81.1,2,81.1
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.95,433.5,1,438.9
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,20.55,2,20.55
0,0,0,0,1,2,1,0,0,2,2,2,2,2,1,2,106.6,6428.4,0,6502.599999999999
0,0,1,0,1,2,0,0,2,2,2,2,2,2,0,0,86.15,5883.85,0,5772.05
0,1,0,0,1,0,1,2,2,0,0,0,0,0,0,2,78.85,1043.8,1,1103.8999999999999
1,0,1,0,1,2,1,2,2,2,2,2,0,0,1,2,106.75,6252.9,0,6298.25
1,1,1,0,1,0,1,0,0,2,0,2,0,0,0,0,86.55,1857.25,1,1817.55
1,0,0,0,0,1,0,2,2,0,2,0,0,0,0,3,42.4,146.4,2,169.6
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,89.45,240.45,2,268.35
1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1724.15,0,1697.5
0,0,0,0,1,0,1,0,2,0,2,2,2,0,1,2,97.9,315.3,2,293.70000000000005
1,1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,20.5,429.55,1,430.5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,19.6,356.15,1,392.0
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,20.25,488.25,1,445.5
1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,55.7,55.7,2,55.7
